,ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
809,2729,34,blue-collar,single,tertiary,no,1011,yes,no,unknown,6,may,136,1,-1,0,unknown,0
810,3156,23,admin.,single,secondary,no,589,yes,no,cellular,6,may,62,1,-1,0,unknown,0
811,2296,32,blue-collar,married,secondary,no,1905,yes,no,cellular,16,jul,709,2,-1,0,unknown,1
812,3321,35,blue-collar,divorced,primary,no,1792,yes,no,cellular,31,jul,630,6,-1,0,unknown,1
813,1867,47,technician,married,secondary,no,65,no,no,cellular,28,aug,118,8,-1,0,unknown,0
814,2674,31,management,married,tertiary,no,325,yes,no,cellular,18,jul,1139,2,-1,0,unknown,1
815,1840,44,technician,divorced,secondary,no,316,yes,no,cellular,21,jul,163,3,-1,0,unknown,0
816,348,44,admin.,married,secondary,no,0,yes,yes,unknown,16,may,159,1,-1,0,unknown,0
817,2597,35,blue-collar,divorced,primary,no,-587,yes,no,unknown,26,may,111,1,-1,0,unknown,0
818,1314,48,services,married,primary,yes,-583,yes,no,unknown,2,jun,25,7,-1,0,unknown,0
819,3982,41,management,married,tertiary,no,72,yes,no,unknown,7,may,764,3,-1,0,unknown,0
820,983,37,technician,divorced,secondary,no,79,no,no,cellular,21,jul,191,1,-1,0,unknown,0
821,3873,50,management,married,unknown,no,3304,no,no,unknown,5,jun,1009,2,-1,0,unknown,0
822,2552,23,services,married,secondary,no,-19,yes,no,unknown,20,jun,13,10,-1,0,unknown,0
823,2488,35,technician,married,secondary,no,700,yes,no,unknown,23,may,240,2,-1,0,unknown,0
824,1104,37,blue-collar,single,primary,no,851,yes,no,cellular,15,may,151,1,352,1,failure,0
825,284,40,student,married,secondary,no,260,no,no,unknown,20,jun,197,6,-1,0,unknown,0
826,2028,45,entrepreneur,married,secondary,no,245,yes,no,unknown,14,may,126,3,-1,0,unknown,0
827,3116,39,self-employed,married,secondary,no,235,no,no,unknown,9,jun,217,1,-1,0,unknown,0
828,777,30,technician,single,secondary,no,102,yes,no,unknown,7,may,614,2,-1,0,unknown,0
829,2574,27,services,single,secondary,no,259,yes,no,unknown,23,may,78,10,-1,0,unknown,0
830,2229,42,services,divorced,secondary,no,372,yes,yes,unknown,6,may,121,2,-1,0,unknown,0
831,2838,33,technician,married,secondary,no,58,yes,no,telephone,29,aug,57,2,-1,0,unknown,0
832,36,78,retired,divorced,primary,no,229,no,no,telephone,22,oct,97,1,-1,0,unknown,1
833,2417,62,management,married,tertiary,no,0,no,no,cellular,13,oct,78,3,-1,0,unknown,0
834,3430,30,technician,single,tertiary,no,1922,yes,no,cellular,18,may,546,1,-1,0,unknown,0
835,4146,40,technician,married,secondary,no,1259,no,no,unknown,20,may,234,5,-1,0,unknown,0
836,651,27,entrepreneur,single,tertiary,no,81,no,no,cellular,5,feb,197,1,199,3,failure,0
837,3656,33,student,single,unknown,no,5969,no,no,cellular,4,sep,156,2,127,8,failure,0
838,2374,32,blue-collar,divorced,secondary,no,739,yes,no,unknown,9,may,171,1,-1,0,unknown,0
839,4137,59,unknown,married,unknown,no,3940,no,no,unknown,5,jun,48,2,-1,0,unknown,0
840,3929,54,housemaid,married,unknown,no,0,no,no,cellular,14,apr,94,5,145,3,other,0
841,3102,61,retired,married,secondary,no,313,no,yes,unknown,3,jul,42,1,-1,0,unknown,0
842,3645,39,blue-collar,single,primary,no,6,yes,no,cellular,19,nov,286,2,-1,0,unknown,0
843,2806,53,blue-collar,single,secondary,no,5715,no,no,cellular,28,jan,287,2,-1,0,unknown,0
844,3591,29,technician,married,secondary,no,0,yes,no,cellular,28,jul,83,6,-1,0,unknown,0
845,2992,47,housemaid,married,secondary,no,3940,yes,no,cellular,9,nov,171,2,96,5,success,0
846,2879,61,housemaid,married,primary,no,848,no,no,cellular,27,apr,605,1,187,1,other,0
847,3588,27,technician,single,secondary,no,842,no,no,cellular,30,jul,273,1,91,1,other,0
848,2539,44,technician,divorced,secondary,no,14,no,no,cellular,13,nov,167,1,92,1,success,1
849,1923,66,retired,married,secondary,no,4785,no,no,cellular,13,aug,72,3,-1,0,unknown,0
850,1276,41,management,divorced,tertiary,no,5037,no,no,cellular,23,apr,252,9,185,5,other,1
851,1175,60,housemaid,married,primary,no,517,no,no,unknown,12,jun,1178,3,-1,0,unknown,0
852,1122,32,technician,married,tertiary,no,4089,no,no,cellular,26,may,114,7,287,3,failure,0
853,4350,29,blue-collar,single,secondary,no,-20,no,yes,cellular,21,jul,574,1,-1,0,unknown,1
854,1266,54,unknown,married,unknown,no,895,no,no,cellular,7,oct,335,1,-1,0,unknown,1
855,3765,55,technician,divorced,secondary,no,3450,no,no,cellular,10,feb,169,1,183,1,failure,1
856,945,41,technician,married,secondary,no,1066,no,no,cellular,11,feb,109,3,-1,0,unknown,1
857,3747,37,blue-collar,married,secondary,no,140,yes,yes,cellular,7,may,490,1,-1,0,unknown,0
858,383,37,services,married,secondary,no,1328,yes,no,telephone,13,may,121,2,341,4,failure,0
859,161,25,admin.,single,secondary,no,4590,yes,no,unknown,28,may,199,2,-1,0,unknown,0
860,432,34,technician,single,tertiary,no,228,yes,no,cellular,22,jul,387,4,-1,0,unknown,0
861,2059,34,blue-collar,married,secondary,no,1412,yes,yes,unknown,27,may,157,2,-1,0,unknown,0
862,2910,55,services,married,secondary,no,96,no,no,telephone,30,jul,340,2,-1,0,unknown,0
863,1779,32,technician,single,tertiary,no,13711,yes,no,cellular,14,may,638,1,175,3,success,0
864,4239,31,technician,single,secondary,no,2305,no,no,cellular,4,aug,139,1,-1,0,unknown,0
865,1575,34,blue-collar,single,primary,no,464,yes,no,cellular,18,may,173,1,299,2,other,0
866,111,58,management,married,tertiary,no,1517,yes,no,telephone,29,jul,7,5,-1,0,unknown,0
867,2263,58,retired,married,secondary,no,502,yes,no,cellular,12,may,197,2,370,3,failure,0
868,2545,43,management,single,secondary,no,-228,yes,yes,unknown,16,may,122,2,-1,0,unknown,0
869,251,32,management,married,tertiary,no,2349,no,no,cellular,14,aug,134,5,-1,0,unknown,0
870,1620,37,blue-collar,married,primary,no,689,yes,no,cellular,14,jul,367,2,-1,0,unknown,0
871,2841,32,technician,single,tertiary,no,741,yes,no,cellular,11,aug,238,1,-1,0,unknown,0
872,3829,41,admin.,divorced,secondary,no,-365,yes,no,unknown,28,may,226,10,-1,0,unknown,0
873,648,29,entrepreneur,married,secondary,no,178,yes,no,cellular,5,may,231,4,-1,0,unknown,0
874,3789,47,management,married,tertiary,no,0,no,no,cellular,27,oct,508,1,-1,0,unknown,1
875,1573,50,blue-collar,married,secondary,no,372,yes,no,telephone,11,may,21,1,-1,0,unknown,0
876,2158,43,management,married,tertiary,no,422,no,no,cellular,12,aug,110,1,-1,0,unknown,0
877,681,31,technician,married,secondary,no,251,no,yes,cellular,29,aug,156,2,-1,0,unknown,0
878,1341,31,services,married,secondary,no,413,yes,no,unknown,13,may,65,1,-1,0,unknown,0
879,1020,42,technician,married,secondary,no,994,yes,no,cellular,11,aug,149,1,78,5,failure,1
880,1552,33,management,single,tertiary,no,1998,no,no,cellular,19,nov,570,1,-1,0,unknown,0
881,2167,45,blue-collar,married,primary,no,907,no,no,cellular,18,aug,230,8,-1,0,unknown,0
882,3801,48,technician,married,secondary,no,7020,no,no,cellular,6,aug,80,2,-1,0,unknown,0
883,2311,57,management,married,tertiary,no,3431,yes,no,unknown,16,may,73,1,-1,0,unknown,0
884,2689,30,management,single,tertiary,no,4213,no,no,cellular,25,aug,142,4,-1,0,unknown,0
885,4098,30,technician,married,secondary,no,1211,yes,no,cellular,18,may,176,1,-1,0,unknown,0
886,4454,37,management,single,tertiary,no,102,yes,no,cellular,21,aug,101,2,-1,0,unknown,0
887,2734,52,services,married,secondary,no,2072,no,no,cellular,10,jul,224,1,-1,0,unknown,0
888,2121,24,student,single,secondary,no,508,yes,no,telephone,18,may,12,3,374,1,other,0
889,740,57,management,married,tertiary,no,3250,no,no,cellular,20,aug,162,3,-1,0,unknown,0
890,3374,33,blue-collar,married,secondary,no,26,yes,no,cellular,17,apr,342,3,332,1,other,0
891,1498,51,blue-collar,divorced,primary,no,837,no,no,telephone,30,jul,41,2,-1,0,unknown,0
892,3850,51,blue-collar,married,primary,no,377,yes,no,telephone,3,feb,143,4,272,1,failure,0
893,4295,30,self-employed,single,tertiary,no,901,yes,yes,unknown,16,may,601,1,-1,0,unknown,0
894,180,28,technician,single,tertiary,no,172,yes,yes,cellular,2,feb,194,2,-1,0,unknown,0
895,3356,51,technician,married,secondary,no,500,yes,no,cellular,20,nov,26,6,-1,0,unknown,0
896,4515,32,services,single,secondary,no,473,yes,no,cellular,7,jul,624,5,-1,0,unknown,0
897,4094,31,technician,single,tertiary,no,969,no,no,cellular,15,jun,95,1,-1,0,unknown,0
898,250,31,management,married,tertiary,no,395,yes,no,cellular,9,feb,155,3,-1,0,unknown,0
899,1776,43,management,married,secondary,no,17555,no,no,cellular,26,aug,14,14,-1,0,unknown,0
900,2520,38,management,divorced,tertiary,no,4425,yes,no,unknown,30,may,162,1,-1,0,unknown,0
901,4173,25,admin.,single,tertiary,no,220,no,no,cellular,26,may,68,1,-1,0,unknown,0
902,3666,32,services,married,secondary,no,38,yes,no,cellular,15,may,744,1,-1,0,unknown,1
903,4337,73,retired,married,unknown,no,519,no,no,telephone,16,oct,434,1,57,1,failure,1
904,1936,37,management,single,tertiary,no,695,no,no,cellular,28,jan,233,1,-1,0,unknown,0
905,2546,42,services,married,secondary,no,508,yes,no,unknown,30,may,70,1,-1,0,unknown,0
906,2112,46,admin.,married,secondary,no,22,yes,no,cellular,7,aug,414,4,-1,0,unknown,0
907,2506,27,admin.,married,secondary,yes,-517,yes,no,cellular,14,jul,172,3,-1,0,unknown,0
908,4380,57,housemaid,married,secondary,no,0,no,no,cellular,22,aug,197,2,-1,0,unknown,0
909,1558,29,admin.,single,secondary,no,3432,yes,no,cellular,17,apr,139,2,-1,0,unknown,0
910,704,59,retired,married,unknown,no,1033,no,no,unknown,11,jun,1199,1,-1,0,unknown,1
911,2596,32,technician,married,secondary,no,4,no,no,cellular,4,feb,145,2,260,4,failure,0
912,3330,58,blue-collar,married,secondary,no,0,no,yes,cellular,14,apr,101,5,-1,0,unknown,0
913,2691,57,blue-collar,married,secondary,no,1521,yes,yes,cellular,18,may,102,2,178,5,failure,0
914,1008,36,management,married,tertiary,no,605,yes,no,unknown,26,may,204,1,-1,0,unknown,0
915,3280,60,blue-collar,married,unknown,no,104,yes,no,unknown,5,may,22,1,-1,0,unknown,0
916,3787,53,blue-collar,married,secondary,no,483,yes,no,cellular,3,feb,288,3,-1,0,unknown,0
917,3210,50,management,married,secondary,no,732,no,no,cellular,7,apr,736,7,-1,0,unknown,0
918,2587,38,management,married,tertiary,no,389,yes,no,unknown,6,may,262,1,-1,0,unknown,0
919,443,30,management,married,tertiary,no,1221,yes,no,telephone,25,jul,279,4,-1,0,unknown,1
920,1795,35,admin.,single,secondary,no,2830,no,no,unknown,20,jun,22,12,-1,0,unknown,0
921,2568,61,retired,married,secondary,no,2917,no,no,cellular,6,oct,215,1,-1,0,unknown,1
922,3822,44,blue-collar,married,primary,no,420,yes,no,unknown,7,may,110,2,-1,0,unknown,0
923,1291,55,technician,divorced,secondary,no,61,yes,yes,cellular,25,aug,113,3,-1,0,unknown,0
924,2645,33,blue-collar,married,primary,no,3074,no,no,cellular,18,nov,679,1,-1,0,unknown,0
925,78,50,blue-collar,divorced,primary,no,388,no,no,cellular,5,feb,701,1,-1,0,unknown,0
926,670,40,blue-collar,married,secondary,no,11084,no,no,unknown,11,jun,113,1,-1,0,unknown,0
927,2880,43,management,married,secondary,no,481,yes,no,telephone,18,nov,164,1,110,2,other,0
928,3702,48,blue-collar,married,secondary,no,1738,yes,no,cellular,15,apr,349,1,-1,0,unknown,0
929,4154,56,self-employed,married,secondary,no,800,no,yes,cellular,9,jul,170,1,-1,0,unknown,0
930,3380,33,blue-collar,single,secondary,no,142,yes,no,cellular,14,may,123,1,360,3,other,0
931,3835,29,housemaid,single,tertiary,no,19,no,no,cellular,5,feb,110,2,64,2,success,1
932,2052,53,admin.,married,secondary,no,263,no,yes,cellular,18,jul,143,7,-1,0,unknown,0
933,2751,42,technician,single,secondary,no,0,no,no,cellular,21,aug,656,2,-1,0,unknown,0
934,2534,31,housemaid,married,primary,no,25,no,no,cellular,21,aug,169,5,-1,0,unknown,0
935,774,24,blue-collar,single,primary,no,111,yes,yes,unknown,27,may,42,4,-1,0,unknown,0
936,157,55,technician,married,secondary,no,273,yes,no,cellular,29,jan,84,3,183,3,failure,0
937,3160,27,management,married,tertiary,no,802,no,no,cellular,22,sep,569,1,-1,0,unknown,1
938,1003,34,entrepreneur,married,tertiary,no,355,yes,no,unknown,16,may,261,1,-1,0,unknown,0
939,3334,46,unemployed,divorced,primary,no,23,no,no,cellular,21,nov,344,1,-1,0,unknown,0
940,2799,43,management,married,tertiary,no,2886,no,no,cellular,20,nov,230,1,-1,0,unknown,0
941,1320,48,management,married,tertiary,no,60,no,no,telephone,7,may,376,2,339,7,failure,0
942,405,45,self-employed,married,secondary,no,3098,yes,no,cellular,7,aug,159,2,-1,0,unknown,0
943,3743,42,admin.,single,secondary,no,-247,yes,yes,telephone,21,oct,519,1,166,1,other,1
944,392,64,retired,married,unknown,no,2923,no,no,cellular,12,mar,120,1,-1,0,unknown,0
945,3508,52,housemaid,married,secondary,no,14363,no,no,unknown,5,jun,132,1,-1,0,unknown,0
946,1006,40,management,married,tertiary,no,5,yes,no,cellular,18,nov,219,3,-1,0,unknown,0
947,3379,56,admin.,divorced,unknown,no,789,yes,no,cellular,8,may,1022,1,360,2,failure,0
948,1743,51,self-employed,married,secondary,yes,34,no,yes,cellular,7,jul,200,1,-1,0,unknown,0
949,1943,40,admin.,divorced,secondary,no,212,no,no,unknown,7,jan,176,1,-1,0,unknown,0
950,3843,50,unknown,married,primary,no,341,yes,yes,cellular,20,apr,670,4,340,2,success,1
951,3883,57,admin.,married,secondary,no,169,no,no,cellular,14,aug,180,1,106,2,failure,0
952,2569,53,technician,married,secondary,no,4541,yes,no,unknown,15,may,190,6,-1,0,unknown,0
953,352,39,management,married,tertiary,no,278,no,yes,cellular,28,jul,60,3,-1,0,unknown,0
954,3162,48,admin.,married,secondary,no,191,yes,no,cellular,5,feb,238,3,-1,0,unknown,0
955,1561,54,services,married,unknown,no,386,no,yes,cellular,19,nov,74,1,152,1,success,0
956,299,32,blue-collar,married,secondary,no,759,yes,no,cellular,9,apr,317,5,-1,0,unknown,1
957,3439,34,admin.,married,secondary,no,5320,no,no,cellular,3,mar,114,6,467,5,other,0
958,1155,32,technician,single,tertiary,no,259,no,no,cellular,22,jul,407,4,-1,0,unknown,0
959,1893,35,technician,divorced,secondary,no,69,yes,no,unknown,8,may,461,3,-1,0,unknown,0
960,2070,80,retired,married,secondary,no,8304,no,no,telephone,6,apr,681,1,118,11,success,0
961,1621,55,self-employed,married,secondary,no,203,yes,no,telephone,14,may,9,5,174,12,other,0
962,1764,29,admin.,single,secondary,no,1992,no,no,cellular,8,jul,202,1,87,2,failure,0
963,2720,46,management,divorced,secondary,no,-852,no,yes,cellular,29,aug,728,2,-1,0,unknown,0
964,3295,32,technician,divorced,secondary,no,202,yes,no,cellular,4,feb,429,1,201,1,failure,0
965,1488,46,management,married,tertiary,no,1008,no,no,cellular,29,aug,24,13,-1,0,unknown,0
966,3832,47,technician,married,secondary,no,-938,yes,no,unknown,28,may,176,2,-1,0,unknown,0
967,2825,57,blue-collar,married,primary,no,179,no,no,unknown,9,jun,230,3,-1,0,unknown,0
968,330,37,admin.,married,secondary,no,121,no,no,cellular,22,jul,22,6,-1,0,unknown,0
969,1232,36,technician,single,secondary,no,1521,yes,no,unknown,16,jun,243,2,-1,0,unknown,0
970,2624,53,entrepreneur,married,tertiary,no,22370,yes,no,unknown,15,may,106,1,-1,0,unknown,0
971,1570,34,management,married,tertiary,no,176,no,no,cellular,18,aug,61,4,-1,0,unknown,0
972,897,31,blue-collar,married,secondary,no,1354,yes,yes,cellular,17,nov,222,2,-1,0,unknown,0
973,1863,32,admin.,single,secondary,no,45,yes,yes,cellular,14,may,908,3,344,7,other,0
974,566,26,self-employed,single,tertiary,no,211,no,no,cellular,29,jan,168,3,-1,0,unknown,0
975,4357,38,blue-collar,married,secondary,no,213,yes,no,unknown,16,jun,270,15,-1,0,unknown,0
976,498,38,technician,single,secondary,no,258,no,yes,unknown,20,jun,587,2,-1,0,unknown,0
977,2865,51,housemaid,divorced,secondary,no,9228,no,no,cellular,18,jul,655,4,-1,0,unknown,1
978,172,40,admin.,single,secondary,no,462,yes,yes,cellular,6,apr,272,1,335,4,other,0
979,2602,25,blue-collar,married,primary,yes,-589,yes,no,unknown,3,jun,233,1,-1,0,unknown,0
980,982,54,blue-collar,married,secondary,no,1291,yes,no,unknown,5,may,266,1,-1,0,unknown,0
981,1760,35,technician,married,secondary,no,0,yes,no,cellular,9,nov,524,1,96,5,success,1
982,4145,52,blue-collar,married,primary,no,1141,yes,no,cellular,12,may,22,5,-1,0,unknown,0
983,4321,58,blue-collar,married,secondary,no,-27,no,yes,telephone,31,jul,77,13,-1,0,unknown,0
984,1209,58,retired,single,secondary,no,1640,no,yes,cellular,4,feb,72,6,274,4,failure,0
985,1413,42,blue-collar,married,primary,no,1520,yes,no,cellular,5,feb,115,1,-1,0,unknown,0
986,245,36,management,married,tertiary,no,0,yes,no,cellular,28,jan,60,1,250,1,other,0
987,3954,29,services,single,secondary,no,-287,yes,no,cellular,18,may,196,1,-1,0,unknown,0
988,1940,27,student,single,secondary,no,213,no,no,cellular,27,mar,378,1,-1,0,unknown,1
989,2202,29,management,married,tertiary,no,199,yes,yes,unknown,7,may,1689,4,-1,0,unknown,1
990,4411,49,technician,married,primary,no,230,yes,no,unknown,8,may,96,1,-1,0,unknown,0
991,1102,48,management,married,tertiary,no,7289,yes,no,cellular,2,feb,316,3,-1,0,unknown,0
992,767,42,admin.,single,secondary,no,1022,yes,no,unknown,5,may,146,2,-1,0,unknown,0
993,3998,44,management,married,tertiary,no,724,yes,no,cellular,17,nov,157,2,172,1,failure,0
994,4104,40,services,married,secondary,no,1325,no,no,unknown,11,jun,150,2,-1,0,unknown,0
995,3496,58,management,single,tertiary,no,331,no,yes,cellular,28,jul,82,3,-1,0,unknown,0
996,994,59,housemaid,married,primary,no,0,no,no,cellular,27,aug,76,11,-1,0,unknown,0
997,3922,48,blue-collar,married,secondary,no,1143,yes,no,cellular,17,apr,264,1,317,1,failure,0
998,4382,30,services,divorced,secondary,no,-94,yes,no,cellular,14,jul,41,2,-1,0,unknown,0
999,1319,49,management,married,secondary,no,1623,yes,no,cellular,19,nov,1081,2,-1,0,unknown,1
1000,2632,59,management,married,primary,no,2358,yes,no,cellular,17,apr,30,1,-1,0,unknown,0
1001,1338,52,services,married,secondary,no,-888,no,no,cellular,16,jul,135,1,-1,0,unknown,0
1002,0,30,unemployed,married,primary,no,1787,no,no,cellular,19,oct,79,1,-1,0,unknown,0
1003,3857,50,entrepreneur,married,tertiary,no,433,yes,no,cellular,18,may,47,4,-1,0,unknown,0
1004,1300,59,retired,divorced,secondary,no,5845,no,no,cellular,14,may,1060,2,-1,0,unknown,1
1005,100,36,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,337,1,-1,0,unknown,0
1006,671,44,technician,married,secondary,no,310,yes,no,cellular,6,feb,200,1,253,1,failure,0
1007,1240,27,services,married,secondary,no,54,yes,no,cellular,18,may,97,1,370,1,failure,0
1008,798,34,student,single,unknown,no,1281,no,no,cellular,25,aug,279,1,117,1,failure,0
1009,1208,28,management,married,tertiary,no,3694,no,yes,cellular,8,jul,70,2,-1,0,unknown,0
1010,2449,36,management,married,tertiary,no,925,no,no,cellular,14,dec,321,3,189,4,success,1
1011,4061,28,blue-collar,married,secondary,no,2788,yes,no,unknown,6,jun,369,2,-1,0,unknown,1
1012,2524,35,blue-collar,married,secondary,no,1257,yes,no,cellular,20,apr,93,3,329,7,failure,0
1013,2322,35,blue-collar,married,primary,no,46,no,no,cellular,8,jul,338,3,-1,0,unknown,0
1014,788,43,technician,married,secondary,no,764,yes,no,cellular,14,jul,557,5,-1,0,unknown,0
1015,4394,43,blue-collar,married,secondary,no,10910,yes,no,cellular,15,may,66,2,-1,0,unknown,0
1016,3696,31,services,single,secondary,no,31,yes,yes,unknown,26,may,501,2,-1,0,unknown,0
1017,158,27,self-employed,single,secondary,no,50,no,no,cellular,29,jan,168,1,-1,0,unknown,0
1018,848,41,blue-collar,married,secondary,no,4900,yes,no,telephone,31,jul,121,2,-1,0,unknown,0
1019,182,34,admin.,single,secondary,no,6979,yes,no,cellular,15,may,14,5,-1,0,unknown,0
1020,836,55,housemaid,married,primary,no,16,no,no,unknown,20,jun,64,1,-1,0,unknown,0
1021,3268,44,blue-collar,married,secondary,no,788,yes,no,cellular,17,apr,392,1,-1,0,unknown,0
1022,1995,38,admin.,single,secondary,no,-23,no,no,cellular,20,nov,48,2,-1,0,unknown,0
1023,4275,53,management,married,tertiary,no,15,no,no,cellular,20,aug,921,2,-1,0,unknown,1
1024,2659,59,admin.,married,secondary,no,92,yes,no,cellular,12,may,139,2,350,1,failure,0
1025,4325,53,blue-collar,married,secondary,no,-626,yes,no,cellular,9,jul,205,1,-1,0,unknown,0
1026,3944,55,management,married,tertiary,no,171,yes,no,cellular,8,aug,73,6,-1,0,unknown,0
1027,3542,36,services,married,secondary,no,1746,yes,no,unknown,26,may,99,1,-1,0,unknown,0
1028,2754,34,blue-collar,married,secondary,no,247,yes,yes,unknown,26,may,193,5,-1,0,unknown,0
